episode,total_reward
6761,-33.08527675416118
6762,-28.783066381644772
6763,-19.501216215601936
6764,-13.93976325919392
6765,-25.822060246996998
6766,-28.615078830779616
6767,-27.257046853907383
6768,-14.898683214050564
6769,-33.45148548305263
6770,-26.551279459516078
6771,-23.072827595280618
6772,-23.814271198082206
6773,-19.511606556450822
6774,-30.810355848598526
6775,-25.035667868370112
6776,-18.486064854975957
6777,-14.730749137019652
6778,-28.291264415747023
6779,-23.649851571399616
6780,-14.71030459077069
6781,-28.09877202585963
6782,-14.059825849371823
6783,-18.47953506826314
6784,-27.509965977952092
6785,-14.740325244670668
6786,-21.447373060486186
6787,-29.083769595470585
6788,-29.022421014923133
6789,-24.33625077269479
6790,-25.80319352477113
6791,-25.36438370661762
6792,-34.10825268836748
6793,-20.643751199743466
6794,-25.621492390867896
6795,-16.052877650396283
6796,-32.43944413958302
6797,-32.98165584362155
6798,-31.963618781393215
6799,-20.250932375712463
6800,-20.193288813430062
6801,-13.378554819677618
6802,-24.145090332548484
6803,-25.52324587731502
6804,-26.251800941071252
6805,-12.943647722155948
6806,-14.685325533200203
6807,-18.04930408139103
6808,-12.77254495403873
6809,-27.15659383996291
6810,-17.723818601567192
6811,-23.56469075603676
6812,-24.86495767587074
6813,-21.075905016333003
6814,-28.850423701980972
6815,-34.75812177555907
6816,-25.480596914341913
6817,-32.9229226005529
6818,-20.851632389731652
6819,-25.993933244650478
6820,-27.64229741064181
6821,-33.05106244669127
6822,-23.550850684303022
6823,-14.461838808820644
6824,-22.032280065412188
6825,-34.29780559733924
6826,-27.08858844601381
6827,-16.119483510389347
6828,-28.959740220575032
6829,-17.7094121672529
6830,-17.344476744204847
6831,-20.618188968477053
6832,-32.37211486456056
6833,-13.107982582284784
6834,-18.633334017611602
6835,-15.112377740370427
6836,-20.96122844499057
6837,-30.151160950339868
6838,-18.222466655469482
6839,-34.29933969595755
6840,-32.60169040434624
6841,-22.994103149000104
6842,-34.75158820299769
6843,-20.90433524092483
6844,-12.894093159625116
6845,-19.97089721119181
6846,-32.003107333831096
6847,-22.09654051115966
6848,-28.036356860344156
6849,-32.32901701425258
6850,-30.11010997075858
6851,-24.56314017338361
6852,-25.924342521453283
6853,-12.965417013870042
6854,-32.28806603104035
6855,-25.7964643315035
6856,-17.464164350225754
6857,-19.62667681085314
6858,-17.25556454182659
6859,-28.93451634534509
6860,-32.649780910565404
6861,-23.959513071085286
6862,-22.78545442045863
6863,-31.866117137703995
6864,-33.97141042286254
6865,-24.06422248449006
6866,-20.208967221757295
6867,-22.03704917329659
6868,-20.401137667866188
6869,-27.240506203389103
6870,-13.116464520914366
6871,-21.914624502303923
6872,-33.403443357903356
6873,-14.963873423015745
6874,-16.17120816444644
6875,-18.22534273075092
6876,-14.007764959240802
6877,-29.681263233355605
6878,-13.373725571039678
6879,-20.507840294091192
6880,-15.185215854986577
6881,-26.736062846000863
6882,-16.45703924531756
6883,-19.678537656547995
6884,-17.840917285190265
6885,-14.511043900051902
6886,-21.80539387238188
6887,-16.375502003090734
6888,-18.09257777849094
6889,-17.918399503085897
6890,-22.712601493414166
6891,-18.02996371616723
6892,-19.332229230965236
6893,-29.03428852412172
6894,-25.595745718898023
6895,-30.951104614432943
6896,-23.056376590540637
6897,-20.053040343743923
6898,-20.358868058996162
6899,-33.329937708875065
6900,-23.36399154645504
6901,-22.441367421812906
6902,-26.153389157802394
6903,-15.001357913313292
6904,-33.57105784177349
6905,-22.28319838325382
6906,-21.599264078094357
6907,-17.198549470064016
6908,-14.394224913015162
6909,-24.842373873323496
6910,-33.636513900776606
6911,-23.11608517856915
6912,-34.12129459352253
6913,-27.80938598554922
6914,-29.0722963473181
6915,-33.47781149248688
6916,-22.598023806065484
6917,-23.165659022637982
6918,-29.163569880391467
6919,-15.346971610543935
6920,-22.323885077301718
6921,-26.601078811570027
6922,-16.601176175735866
6923,-21.775160858876166
6924,-32.19302182312574
6925,-20.353072488403814
6926,-13.751037341535705
6927,-23.349442165456196
6928,-16.215797699587576
6929,-34.75618975051472
6930,-34.371561520796654
6931,-20.094793374276556
6932,-21.168070063285136
6933,-31.77749286531234
6934,-12.195119046225162
6935,-26.534712480184492
6936,-34.635267955843005
6937,-19.00617885128456
6938,-35.123606273141554
6939,-16.88739340731239
6940,-28.314474789770564
6941,-23.035034670065706
6942,-12.455080584388604
6943,-25.64323144850104
6944,-12.556693877515057
6945,-26.158229172415542
6946,-23.257487263396698
6947,-23.417892779848692
6948,-13.595161503085873
6949,-22.801630904185842
6950,-13.864234073657137
6951,-17.494024270409206
6952,-25.183867797851622
6953,-21.512975435602165
6954,-14.823253686124758
6955,-27.380245782061607
6956,-29.472907990145014
6957,-13.707578640614761
6958,-24.873131525290567
6959,-24.69107353063793
6960,-18.167878065046047
6961,-24.701020782916224
6962,-23.119540802269128
6963,-21.993270653076063
6964,-27.405404832464534
6965,-13.794882201055557
6966,-16.650891247732602
6967,-18.707991675388975
6968,-14.608780531982715
6969,-16.807729052354382
6970,-17.517751229509777
6971,-13.646727899931982
6972,-21.96981921271032
6973,-22.633266864421827
6974,-17.697200821228066
6975,-15.168180620679898
6976,-23.37322235810752
6977,-17.719186371987586
6978,-33.09854924572352
6979,-33.483986492221135
6980,-19.01621803690018
6981,-31.37848786226507
6982,-14.30910811595027
6983,-18.217976036176477
6984,-29.00032191683979
6985,-19.84507722791339
6986,-17.61190633630896
6987,-19.5467908500249
6988,-29.483431356003145
6989,-18.295036180664248
6990,-21.929830126207
6991,-18.758946827866858
6992,-20.880959795193476
6993,-19.396002603302172
6994,-14.282043713240197
6995,-18.245901733687074
6996,-34.55049091928557
6997,-18.6791707588758
6998,-17.788074578727986
6999,-31.363116155522345
7000,-28.335289518164164
7001,-20.38511373156969
7002,-29.891889506982345
7003,-17.872681814950642
7004,-34.23783287095704
7005,-29.06768874469912
7006,-18.910901256620747
7007,-24.862005649197588
7008,-28.498176424595393
7009,-20.70754046741783
7010,-23.807709336248607
7011,-21.60959883920104
7012,-13.44992716680991
7013,-18.225800805482287
7014,-17.681918864164203
7015,-34.42423707924256
7016,-22.700476179924852
7017,-23.62281102453202
7018,-23.29112981643937
7019,-13.747524479294613
7020,-30.533366763346123
7021,-24.058972965919267
7022,-20.795163486940215
7023,-16.612168090828128
7024,-30.02488875812702
7025,-22.967056860224822
7026,-35.3160555911028
7027,-15.999580217841313
7028,-24.18549927727329
7029,-24.455942389369376
7030,-14.952785302907436
7031,-28.14266908129385
7032,-30.378451175507998
7033,-32.80898848675019
7034,-27.35349109440876
7035,-29.2130373388567
7036,-18.692361242101626
7037,-34.22758258881118
7038,-20.5055394902119
7039,-30.195152498429877
7040,-27.40105043067563
7041,-22.07542629461875
7042,-19.14239733500893
7043,-30.391396553022673
7044,-30.42585394130906
7045,-19.862260958238018
7046,-20.281842637126164
7047,-21.818112709929704
7048,-30.749359698674446
7049,-15.844147134678202
7050,-26.158615045126908
7051,-12.704801791461126
7052,-19.42496351503025
7053,-27.661973840678648
7054,-19.26210490957868
7055,-32.97972687563442
7056,-17.951272323697452
7057,-25.107466615694747
7058,-28.285330311295
7059,-23.0500940157666
7060,-33.586592137836426
7061,-21.36588217928184
7062,-16.773535646726394
7063,-17.81961728691238
7064,-28.893399679642776
7065,-18.94580289737108
7066,-13.37635552858625
7067,-30.758792429872205
7068,-21.343506818240286
7069,-15.08022973592469
7070,-29.31022084168957
7071,-22.371907061452035
7072,-15.587704912417266
7073,-25.684674907974077
7074,-16.181934330451867
7075,-30.349587376603022
7076,-20.071142073875
7077,-23.10398555095118
7078,-23.214935031661444
7079,-18.364600527080846
7080,-26.721768999337932
7081,-23.072896890621205
7082,-20.236370502460325
7083,-27.83887138206903
7084,-23.69691989983695
7085,-26.28167363090268
7086,-16.062746143151724
7087,-18.43579750166935
7088,-31.22575370718378
7089,-16.982986290973017
7090,-29.864851332931092
7091,-32.77933415455852
7092,-19.338021624934875
7093,-14.048222260020303
7094,-14.151166221481308
7095,-13.194919418826338
7096,-14.833862544762717
7097,-20.601404649163904
7098,-33.04800427443597
7099,-21.37479131211915
7100,-28.394600929025067
7101,-19.052372343944818
7102,-28.105872224991828
7103,-34.58737176512084
7104,-17.738248665722697
7105,-27.881611765107102
7106,-28.582922163738914
7107,-16.946932697144486
7108,-20.916982579384495
7109,-27.841453776697207
7110,-23.28292536789366
7111,-28.474771332593185
7112,-19.40345095661202
7113,-18.12667977384801
7114,-35.511170563419434
7115,-32.51854680816546
7116,-26.32704283390494
7117,-12.892584561869821
7118,-24.195094337834988
7119,-15.815539496917236
7120,-20.51803113821241
7121,-24.101757393943267
7122,-21.684842741929554
7123,-14.716393639747853
7124,-17.04348467167675
7125,-21.114825070323036
7126,-12.57045404980307
7127,-26.677253809104283
7128,-23.30845536461551
7129,-15.424645812666641
7130,-15.349071062878108
7131,-35.3793306241406
7132,-26.616422841808216
7133,-26.016250982619756
7134,-23.845427835890696
7135,-30.97342009760139
7136,-27.258434121736556
7137,-34.8762912436119
7138,-21.431035552539996
7139,-14.025662475866437
7140,-23.14875358078037
7141,-31.65289623201294
7142,-16.480981594047293
7143,-33.340780888239394
7144,-29.170304803474362
7145,-26.144728547915875
7146,-28.63108332742644
7147,-29.896052224084173
7148,-28.396003330649044
7149,-23.753273637886878
7150,-26.189136223885495
7151,-31.625544467218262
7152,-28.54201814082176
7153,-17.300176508639204
7154,-23.39489097259831
7155,-15.215404185995181
7156,-16.711190681865983
7157,-24.74454730958025
7158,-23.474508182204584
7159,-24.485225816995644
7160,-14.903246055696261
7161,-18.418089458208016
7162,-21.399324650330897
7163,-18.284552475490784
7164,-30.112212165457954
7165,-16.897165575562607
7166,-20.17209924317061
7167,-25.85361150257507
7168,-23.286197790601047
7169,-33.20065991431716
7170,-25.85147306157172
7171,-32.117467411900876
7172,-20.967669801597616
7173,-24.513144731555307
7174,-27.831472958538782
7175,-35.422843497346015
7176,-14.37035475973957
7177,-16.743127883299216
7178,-28.043190409166655
7179,-16.35842106901663
7180,-12.555206048849271
7181,-31.371762287335223
7182,-26.843784109790718
7183,-21.771544791368086
7184,-14.794693920887756
7185,-19.579266198756603
7186,-28.659542824002607
7187,-27.43174742895495
7188,-31.008453135902467
7189,-25.713486406822625
7190,-13.06608491630713
7191,-27.104612376166834
7192,-17.62596164299825
7193,-32.64166071792102
7194,-24.951923570414678
7195,-20.939139810940112
7196,-22.4255434055502
7197,-19.231923570084803
7198,-21.986645026267873
7199,-15.443291174011359
7200,-25.081939854518453
7201,-32.4999428001121
7202,-15.074964374578368
7203,-24.88971931056976
7204,-19.987034414097373
7205,-18.038843687948155
7206,-19.937032912735493
7207,-34.511668101725995
7208,-18.283185597727368
7209,-26.61789749086328
7210,-26.772927571587314
7211,-19.27960331304356
7212,-17.771987782159396
7213,-14.899912239854839
7214,-14.633555771820621
7215,-14.577945527797324
7216,-21.06594562416277
7217,-30.375345023956548
7218,-22.808276170754013
7219,-21.477226081978806
7220,-22.837075798703204
7221,-19.226592239382363
7222,-19.675149730297726
7223,-21.059356349271596
7224,-27.061877601056594
7225,-28.84079711300502
7226,-28.717700472060564
7227,-30.40814625582224
7228,-33.06817412738946
7229,-24.32133178515055
7230,-22.500173469049386
7231,-15.27569345274958
7232,-15.143833305749306
7233,-33.397347879965004
7234,-24.120749795800393
7235,-26.1229202660627
7236,-25.860667848097236
7237,-14.325385873365018
7238,-34.03328313255488
7239,-12.410769439253574
7240,-21.533642709031117
7241,-31.93139364473193
7242,-12.941515028185728
7243,-13.17123805085622
7244,-14.528275072429846
7245,-21.392031744520295
7246,-18.978546348080457
7247,-32.68327285809808
7248,-15.402204787326657
7249,-25.01460550298181
7250,-34.010877122318526
7251,-21.88962419359717
7252,-22.039620499350562
7253,-21.56865003262927
7254,-25.99484468499383
7255,-21.821097469860305
7256,-16.878199473432183
7257,-19.628701130435406
7258,-30.55523312728215
7259,-25.266451033157054
7260,-25.850778027710454
7261,-25.65655399703848
7262,-25.168790155440277
7263,-31.202581901691023
7264,-16.37414778189626
7265,-17.05128887267211
7266,-15.653377082787234
7267,-31.10307163139005
7268,-14.396595403484012
7269,-33.32369016084203
7270,-19.671745497387377
7271,-16.798474654921822
7272,-22.201848935387478
7273,-20.73825927954473
7274,-28.28510955628927
7275,-32.318082234423976
7276,-19.28535732161855
7277,-21.486499338585972
7278,-14.227989893120014
7279,-19.010929711733528
7280,-22.895430027668095
7281,-22.197926816657642
7282,-13.931081781280913
7283,-31.075394821987047
7284,-15.802442348430702
7285,-17.33440263706414
7286,-33.69337621322372
7287,-34.32805970695903
7288,-33.673769990298375
7289,-21.624537513861036
7290,-25.45363536946516
7291,-27.138655945663178
7292,-15.167720844927718
7293,-21.16610263506894
7294,-23.78826196055849
7295,-19.961565407176405
7296,-22.77201140976566
7297,-31.473722895069553
7298,-20.799038884031518
7299,-33.91376606107754
7300,-28.812981121935927
7301,-32.63328605197907
7302,-26.883305651381676
7303,-34.825865227893324
7304,-21.707520519723985
7305,-25.900293887023984
7306,-34.067860187074324
7307,-17.470487207640996
7308,-15.053278851886935
7309,-22.320772408672216
7310,-30.685510352568638
7311,-18.87120887647482
7312,-32.76462556206537
7313,-30.32066484856201
7314,-29.199985016295223
7315,-17.572952930306272
7316,-18.15545295253963
7317,-25.305618150661566
7318,-32.90301322212574
7319,-16.29005196384176
7320,-32.79057534899565
7321,-27.445859887501054
7322,-32.99333243904824
7323,-16.408547707448104
7324,-34.99585542007918
7325,-17.983493458735495
7326,-34.83167740472901
7327,-22.635263514739727
7328,-26.264151995788794
7329,-32.47253928325861
7330,-17.407159718422584
7331,-31.091999695349998
7332,-15.57637911695718
7333,-33.85496907959213
7334,-35.23505159146122
7335,-15.36039927655399
7336,-26.801080368464945
7337,-18.399204768250648
7338,-18.706232205995374
7339,-18.2380306945875
7340,-17.407188689935133
7341,-35.17589262931475
7342,-13.004235412354774
7343,-33.45547102940466
7344,-16.169133281756945
7345,-14.926695192199041
7346,-24.519869203727772
7347,-23.878263723651354
7348,-21.362496994381686
7349,-23.81508536565368
7350,-29.057439438550432
7351,-27.51721368056677
7352,-25.166496411882704
7353,-27.283487202073637
7354,-14.967348832773464
7355,-24.54186743422293
7356,-30.064064777057563
7357,-31.813479897521
7358,-23.614975551415142
7359,-15.4190379237378
7360,-24.02391789575561
7361,-18.420789149893476
7362,-20.09384012619723
7363,-23.183169724949227
7364,-14.727070503876845
7365,-33.519728625635395
7366,-18.765385978185172
7367,-24.00515416174704
7368,-23.74322739503985
7369,-19.549876764693646
7370,-13.405408110797666
7371,-27.075094991307076
7372,-26.294074984739282
7373,-21.7039896603877
7374,-19.415721514057743
7375,-19.501562954122157
7376,-31.255829680366922
7377,-31.18565711814503
7378,-16.857097781757336
7379,-34.45399686472742
7380,-34.26513376489453
7381,-18.606412811377652
7382,-19.150664854354712
7383,-18.524516886830995
7384,-32.67192992516117
7385,-26.985109082251476
7386,-33.11800201172959
7387,-30.779219401692608
7388,-14.454936865808811
7389,-19.530823268548048
7390,-12.511667021051558
7391,-16.786087696709494
7392,-16.46935833448445
7393,-19.773217263181948
7394,-14.369726919149157
7395,-26.349466070938764
7396,-25.752166139494996
7397,-28.54319828605007
7398,-27.175044119227593
7399,-13.663882894119405
7400,-33.83534693200284
7401,-22.945925131087446
7402,-17.001101838127674
7403,-30.588801015094777
7404,-23.773822651146727
7405,-19.05118413145627
7406,-22.91553085975313
7407,-29.892797655326863
7408,-22.239131232722308
7409,-13.341579195106165
7410,-22.74128012558768
7411,-24.97562715789587
7412,-24.035595453184175
7413,-16.36551036680663
7414,-21.618320578458817
7415,-19.67531247755133
7416,-23.52645247042052
7417,-22.836587678887625
7418,-15.42229151022292
7419,-32.71743184994907
7420,-23.960646664652423
7421,-31.439884632070083
7422,-21.423837973109926
7423,-21.47934934527434
7424,-13.31440827681447
7425,-24.416598433454187
7426,-26.266887382926775
7427,-16.873296948145732
7428,-23.164534531278054
7429,-18.203047575746492
7430,-31.45886542840366
7431,-34.04403384991023
7432,-35.260268970757224
7433,-27.660795094267044
7434,-15.210481953001171
7435,-24.08994129233065
7436,-28.475285472332025
7437,-22.808234526734427
7438,-21.134776472044926
7439,-28.607708190130595
7440,-33.653903136856684
7441,-24.22180845386937
7442,-20.403210628298144
7443,-34.39390093353635
7444,-21.80283137781352
7445,-25.707882498388003
7446,-24.433617338122332
7447,-13.496906277568403
7448,-17.70947305207755
7449,-22.176527965910253
7450,-15.358733721295312
7451,-26.002771099320697
7452,-28.518822976492785
7453,-23.036649963162652
7454,-24.07696752635039
7455,-19.964590729764303
7456,-20.482942231240745
7457,-32.45750102864576
7458,-22.42140743873109
7459,-19.30975867938812
7460,-20.14473353977789
7461,-22.13927148349748
7462,-19.67018878847618
7463,-18.74536002396381
7464,-18.16316448082103
7465,-23.995615868363743
7466,-28.880821687710302
7467,-19.101455866567413
7468,-15.204132917758521
7469,-15.2353733804195
7470,-32.93048846534039
7471,-33.623750636526246
7472,-18.58309582551185
7473,-24.12312252679888
7474,-16.374187225579107
7475,-24.291595533301177
7476,-21.21789373644653
7477,-13.821124264414905
7478,-21.783049733763796
7479,-28.58183596550981
7480,-17.562465736646544
7481,-21.76081926167793
7482,-22.416821853057296
7483,-19.932887915802894
7484,-21.8412440895937
7485,-34.67263041815874
7486,-28.79087302589187
7487,-35.11154410178013
7488,-25.83600741170101
7489,-23.748184393241342
7490,-14.75131781596643
7491,-33.6780017334609
7492,-22.380602492258266
7493,-16.990820253674315
7494,-13.243664513934583
7495,-15.06340357158724
7496,-22.697236139444833
7497,-20.010799328664874
7498,-26.804673728548945
7499,-21.9790981046347
7500,-22.29829045050787
7501,-25.48782369907847
7502,-26.000087080868383
7503,-25.572989747225755
7504,-15.173556878974662
7505,-27.978476301086545
7506,-32.21407958065913
7507,-33.75829115858197
7508,-33.88066856239818
7509,-23.152000243168224
7510,-17.82865554109157
7511,-27.61560515070466
7512,-14.619682153221895
7513,-21.93250574466564
7514,-18.14560543943775
7515,-23.278961897277007
7516,-23.22633272565212
7517,-25.46722280984917
7518,-32.74265479644676
7519,-14.278751345914511
7520,-24.670986358929362
7521,-31.960758351195352
7522,-14.255107375582895
7523,-16.66056137956531
7524,-13.589883292207999
7525,-24.040082403685172
7526,-22.915598812730604
7527,-21.853527292286728
7528,-18.923988171984355
7529,-23.45843972048192
7530,-13.717506426935422
7531,-19.74701563178961
7532,-14.151023124575516
7533,-23.044400957284093
7534,-30.16861832060736
7535,-25.58741610599885
7536,-31.128990623192365
7537,-34.17994115715533
7538,-23.482853728864157
7539,-33.73850605931795
7540,-18.74408752345746
7541,-19.065397069623362
7542,-33.87241404951576
7543,-16.12230694156905
7544,-33.07606520595966
7545,-21.870896656580747
7546,-29.382591363429
7547,-28.200390642372888
7548,-33.23560409907268
7549,-21.017491871233915
7550,-24.180059879243323
7551,-24.42458797703504
7552,-17.61794054834945
7553,-33.4879255517446
7554,-18.16119979834736
7555,-13.472379657353535
7556,-15.863440060842821
7557,-13.803637857802968
7558,-19.060036790324652
7559,-25.312937804730037
7560,-15.38632941591874
7561,-30.197601806724048
7562,-33.319222217931916
7563,-19.29669365145921
7564,-27.96529544143175
7565,-22.514169683909905
7566,-23.110880778575307
7567,-27.805389666199837
7568,-18.31544775558729
7569,-23.358716304414983
7570,-28.93294587328033
7571,-27.007740090974156
7572,-13.321099967712644
7573,-14.91342036056569
7574,-31.23805807806756
7575,-26.897089050382224
7576,-20.07876139436577
7577,-19.481165038269072
7578,-31.55534384508526
7579,-14.77074731339636
7580,-22.617608209388866
7581,-27.210201879247194
7582,-33.91001188847423
7583,-23.99156325749873
7584,-25.082610829231005
7585,-29.354698037306953
7586,-32.60528533842215
7587,-29.350277180421983
7588,-20.742664582230933
7589,-29.793368968933848
7590,-33.02587516547622
7591,-24.056672264046966
7592,-28.785106851307894
7593,-17.180646944704073
7594,-30.48143152079129
7595,-26.969772129396965
7596,-17.525155895262053
7597,-12.603267228204828
7598,-12.470022943030543
7599,-25.146104946474118
7600,-19.90167151600442
7601,-28.536507820410712
7602,-22.726348515349514
7603,-18.425484972362895
7604,-25.947919684249733
7605,-21.65380745556938
7606,-17.05572630778178
7607,-24.14097501606264
7608,-25.11152709659133
7609,-29.599101796220523
7610,-21.908022369582156
7611,-21.639862069436433
7612,-22.262315746863695
7613,-33.59106459762257
7614,-24.313840207037607
7615,-20.49505091328512
7616,-16.706131673935484
7617,-26.28745377100111
7618,-26.078104999057082
7619,-15.73064706297492
7620,-21.488061221186946
7621,-23.82129120040969
7622,-19.464129473984013
7623,-23.79253190631808
7624,-21.631462771295375
7625,-17.79447261917462
7626,-33.004637097838014
7627,-17.208558112422892
7628,-30.946857725625318
7629,-22.64853695772296
7630,-22.2770798949411
7631,-12.513636115782884
7632,-17.710111171837134
7633,-33.554127821587
7634,-31.967922751078664
7635,-21.469449658294913
7636,-28.14425437809605
7637,-20.53779994959459
7638,-13.186369640844752
7639,-14.149640338643755
7640,-13.970610167500583
7641,-24.027205505757518
7642,-20.930799623462235
7643,-20.213398386277213
7644,-24.579197432278185
7645,-23.4310435550511
7646,-25.236123980883658
7647,-24.059291918563247
7648,-22.050598355031305
7649,-31.05234990023253
7650,-32.80376325827392
7651,-27.6711814633274
7652,-32.37730352663856
7653,-28.48730740793838
7654,-13.892982809707789
7655,-27.089373309808003
7656,-34.7212181575992
7657,-32.16918129375642
7658,-27.590763101976627
7659,-25.1541933426657
7660,-27.963921927384646
7661,-13.097847391385177
7662,-21.405699116707908
7663,-19.91297132090253
7664,-26.00439808942248
7665,-31.29025173307469
7666,-22.636494826308216
7667,-24.001284373970122
7668,-14.570109537348289
7669,-36.41162077610141
7670,-24.430153857254844
7671,-21.277407895873704
7672,-20.81757235744233
7673,-28.620709348270744
7674,-18.605016644359374
7675,-27.553356562050126
7676,-19.614878559991492
7677,-34.62947888504705
7678,-16.8200705334053
7679,-13.483007906596061
7680,-21.537181883112783
7681,-15.835710542753539
7682,-26.06528090912833
7683,-13.545318849021465
7684,-29.06188942690443
7685,-21.466609818379908
7686,-13.532944175867726
7687,-20.93131139828885
7688,-24.63445826527496
7689,-17.9149937504202
7690,-18.408688860962876
7691,-20.02941024007185
7692,-22.470053375821657
7693,-23.506926689309363
7694,-22.925613254354957
7695,-12.586361061059602
7696,-26.283778038129643
7697,-15.960415200594728
7698,-13.984027226448324
7699,-32.6158363734644
7700,-24.740805612954148
7701,-16.099918398982467
7702,-32.91645753875128
7703,-32.663204498127875
7704,-24.801193708364707
7705,-32.87910140997403
7706,-17.989323599141834
7707,-22.207067526874734
7708,-28.075225877454457
7709,-16.716225981885206
7710,-26.403727939309505
7711,-23.100821572308714
7712,-34.657811136626755
7713,-30.12565205809456
7714,-21.71068102992389
7715,-30.08736622490969
7716,-27.49505699013141
7717,-29.10698295128286
7718,-17.106298290681877
7719,-19.721092431731257
7720,-28.228732016104853
7721,-23.88325720355489
7722,-20.361306082015815
7723,-19.147638345676178
7724,-24.82016286886426
7725,-27.173952709341158
7726,-31.40087953734708
7727,-14.362632143395
7728,-23.00416078064746
7729,-34.264633690768825
7730,-30.156393344434242
7731,-19.69336615161329
7732,-23.43419910979148
7733,-18.9227992925598
7734,-32.623857790991835
7735,-25.667572088025977
7736,-34.40092118734047
7737,-29.27289868297924
7738,-13.652815846592642
7739,-14.410542680299525
7740,-17.747403554306036
7741,-24.828359652079726
7742,-17.66686430959439
7743,-23.793094029566817
7744,-26.018501119613653
7745,-18.394405536841717
7746,-34.36361772068157
7747,-26.966703426384623
7748,-34.452674716048804
7749,-25.519535275267295
7750,-33.440465928527956
7751,-28.022532139698548
7752,-16.791149428239933
7753,-24.966488686377513
7754,-14.034148236825299
7755,-26.057785368724325
7756,-26.774320342304943
7757,-21.02881743566005
7758,-15.547360960190462
7759,-15.125576807168077
7760,-14.52940556798563
7761,-20.737689969610706
7762,-34.40254438305073
7763,-19.643395109140542
7764,-16.309732972882557
7765,-18.892248388269554
7766,-14.279344764965563
7767,-13.59239466597592
7768,-33.38334861536635
7769,-15.774992729895848
7770,-18.993857689541112
7771,-35.07929737962478
7772,-25.343992037274717
7773,-23.98056673816324
7774,-29.021376209523986
7775,-15.832648781073372
7776,-22.46651145052521
7777,-15.167637790794966
7778,-28.32285776084779
7779,-14.187531266145392
7780,-23.507695184788908
7781,-23.860899445151517
7782,-34.05368639468675
7783,-15.65785113207495
7784,-17.63897095031998
7785,-24.989001564767406
7786,-33.831011210834134
7787,-21.42069291172409
7788,-13.244087961085244
7789,-24.98325656246405
7790,-21.76023958884594
7791,-25.375620224830605
7792,-13.713052559823915
7793,-24.250875767228468
7794,-28.764274248989167
7795,-13.892625893377968
7796,-23.122441525418385
7797,-14.460034062600268
7798,-16.809760826508
7799,-25.461653286421253
7800,-15.700943923852801
7801,-23.23747839831635
7802,-31.202866686294303
7803,-22.31117939453632
7804,-14.552200819014217
7805,-30.94070035113642
7806,-23.605761095164166
7807,-22.941138950848767
7808,-16.632278862372633
7809,-33.39128686652498
7810,-21.250715361408012
7811,-21.130187199317863
7812,-29.504210091524907
7813,-28.01037430877026
7814,-22.384149423719546
7815,-17.07075314015423
7816,-32.64054863739341
7817,-30.094015823569695
7818,-22.700257030271388
7819,-16.6695768350068
7820,-22.49144522374373
7821,-23.573007332098094
7822,-26.016247934102022
7823,-33.60475079233435
7824,-24.418775108410863
7825,-29.817931669371447
7826,-34.494852184863966
7827,-14.199966502250266
7828,-16.651777954167343
7829,-31.761907002468348
7830,-24.259097620026985
7831,-17.70869383045548
7832,-30.065365818892545
7833,-27.41442558425787
7834,-27.368480339188114
7835,-19.901909282617353
7836,-15.808575527763235
7837,-26.02743074094178
7838,-18.81352571051814
7839,-22.49696794588856
7840,-20.38765426752398
7841,-27.98324581291628
7842,-34.021460306520794
7843,-22.23242403262737
7844,-16.494651504828024
7845,-18.466327608705647
7846,-18.66484413856994
7847,-13.692395966431064
7848,-16.90824770736271
7849,-14.521359496735654
7850,-28.22655412426119
7851,-20.348784586588437
7852,-20.067446518537057
7853,-26.598773166909737
7854,-20.595236121256413
7855,-16.961233397135302
7856,-28.383888234831655
7857,-18.996536335254238
7858,-15.259597143174272
7859,-12.527038948715402
7860,-24.860583742925094
7861,-27.155856564244225
7862,-12.46581895698668
7863,-30.963701001995084
7864,-17.810692983565264
7865,-25.542239975724556
7866,-21.636424355891773
7867,-20.20315997158222
7868,-26.14310784745077
7869,-14.93025864084728
7870,-23.27690446920553
7871,-16.05721670561607
7872,-24.899641352928896
7873,-27.32948628415153
7874,-33.69817449415454
7875,-18.256645309006323
7876,-23.512823880501738
7877,-32.436622169950226
7878,-26.913845085895808
7879,-32.19167387420327
7880,-27.392994681407284
7881,-29.72102146331248
7882,-28.60904939360134
7883,-22.664650418595812
7884,-20.985416652434346
7885,-13.085405053986674
7886,-22.37560535552761
7887,-22.77615066975948
7888,-26.263547987570917
7889,-34.58185997070158
7890,-14.321817078996425
7891,-17.487574021260386
7892,-18.500746915730332
7893,-27.462270504925385
7894,-26.070228769328175
7895,-23.368354665563164
7896,-16.890436741944235
7897,-34.85020172581366
7898,-13.464258042424689
7899,-15.492236732294868
7900,-13.183231378152822
7901,-21.91255533526113
7902,-24.38062815215477
7903,-18.15272563833235
7904,-24.77398009382893
7905,-12.530707897536779
7906,-20.09955979173672
7907,-13.469323725066976
7908,-20.20249015592543
7909,-14.822940539774489
7910,-22.055200526093287
7911,-15.760234162017674
7912,-19.799265095263202
7913,-18.679671161893157
7914,-28.68434955177336
7915,-25.912498875374794
7916,-32.769982628888535
7917,-24.08584962900511
7918,-34.56401813371328
7919,-22.808854836712715
7920,-14.204331739806252
7921,-13.068995503119563
7922,-20.57992549254335
7923,-25.64581509077425
7924,-19.566872470655753
7925,-28.16594043017702
7926,-32.573983396504346
